1,-2.21808,-0.91892,-0.01998,0.01317,0.00341,0.00788,-0.00644,-0.01391,0.01237,0.02027,-0.0636,-0.05679,-0.06633,-0.05349,-0.06115,-0.06011,-0.0076,-0.00021,-0.00756,0.00588,-0.00764,-0.00597,-0.02539,0.00777,-0.04364,0.01835,-0.00615,-0.00314
1,-3.07938,-2.71559,0.01791,-0.02542,0.01298,0.01468,0.04945,0.05556,0.0029,0.00132,0.06327,0.04514,0.06222,0.05039,0.0644,0.04019,0.02838,0.01615,0.03359,0.01945,0.02345,0.01302,0.03111,0.01852,0.05356,0.03095,0.00716,0.0051
1,-2.01031,-1.8458,0.06148,0.01204,-0.01069,-0.00977,-0.03882,-0.02961,0.00549,-0.00005,-0.02809,-0.03933,-0.03171,-0.03657,-0.02468,-0.04209,0.00615,-0.01341,0.01138,-0.01531,0.00122,-0.0116,-0.00954,-0.0158,-0.01531,-0.01107,-0.00349,-0.02055
1,3.05259,2.96032,-0.00681,-0.01794,-0.00336,-0.0752,-0.00987,-0.10004,0.00175,-0.0786,-0.00188,-0.03505,-0.00688,-0.04112,0.00293,-0.02924,0.00093,-0.03916,-0.00517,-0.04732,0.00675,-0.03145,0.05637,-0.0204,0.05442,-0.03352,0.05886,-0.00657
1,2.75676,-2.2647,0.04754,0.02702,0.02802,0.02078,0.03995,0.04853,0.02594,0.0172,0.00894,0.02539,0.00253,0.03278,0.01517,0.01837,-0.01579,-0.00026,-0.0157,0.00966,-0.01595,-0.00971,0.01603,0.02243,0.01356,0.02745,0.01876,0.01706
1,-3.11672,-1.71277,-0.01769,-0.05937,0.0113,0.02617,0.0111,0.01178,0.01081,0.02299,0.03701,0.02652,0.04476,0.03277,0.02966,0.0206,0.02748,0.02836,0.02414,0.03309,0.0307,0.02388,0.04662,0.0725,0.04061,0.08773,0.05297,0.05655
1,-1.90922,-2.49621,0.00478,0.03043,0.00415,-0.01253,-0.00869,-0.02288,0.00977,-0.0107,-0.00575,-0.00614,-0.00419,-0.00187,-0.00724,-0.01024,0.02954,0.02219,0.03185,0.01964,0.02742,0.0247,0.03172,0.0479,0.04157,0.05284,0.02123,0.04281
1,-3.14536,-2.37038,0.01307,0.008,0.02547,0.01507,0.01336,0.01965,0.03127,0.02228,-0.04563,-0.04745,-0.04676,-0.04519,-0.04459,-0.0497,-0.00753,-0.01579,-0.0019,-0.01541,-0.01282,-0.01615,0.01943,0.03841,0.02091,0.03559,0.0181,0.04173
1,-1.94058,-2.03264,-0.00073,-0.02627,0.03107,0.02734,0.03948,0.05525,0.02391,0.02338,0.02521,0.01102,0.0216,0.01017,0.02877,0.01188,-0.01548,-0.00141,-0.02822,-0.00504,-0.00348,0.002,-0.05112,-0.04176,-0.06682,-0.05294,-0.03494,-0.03036
1,-3.15863,-2.92131,0.0016,-0.01165,0.00498,-0.00533,-0.00072,-0.0227,0.00581,-0.00483,0.04975,0.0348,0.05182,0.02706,0.04789,0.04238,-0.0562,-0.05068,-0.04938,-0.04653,-0.06277,-0.05472,-0.04955,-0.04748,-0.03895,-0.05247,-0.06057,-0.04219
1,-1.85494,-2.40969,0.03615,0.00518,0.04922,0.03453,0.06921,0.06255,0.06131,0.04061,-0.01704,-0.02989,-0.0161,-0.03587,-0.01797,-0.02421,-0.03025,-0.03493,-0.03134,-0.02481,-0.02928,-0.04461,-0.01975,-0.03473,-0.02229,-0.02384,-0.01671,-0.04607
1,-3.12627,-2.59864,-0.0439,-0.00408,0.01644,0.00147,0.01535,0.01117,0.0185,0.00025,0.02614,-0.02426,0.01212,-0.01802,0.03977,-0.03033,0.03872,0.01323,0.03584,0.02034,0.04151,0.00654,0.04006,0.02793,0.03989,0.03257,0.04021,0.0231
1,10.98661,5.30553,0.00211,0.01769,0.00431,0.01326,0.02174,0.01864,0.00297,0.00705,-0.01036,-0.00613,-0.01264,-0.00087,-0.00814,-0.01117,-0.01262,-0.01368,-0.01946,-0.00866,-0.00617,-0.01852,-0.0086,0.00398,-0.01246,0.01182,-0.00457,-0.00414
1,-1.92513,-2.30599,-0.029,0.00417,0.01801,0.02257,0.03064,0.02271,0.00715,0.01032,0.05631,0.04769,0.05176,0.04011,0.06088,0.05517,0.06567,0.04436,0.0768,0.0529,0.05521,0.03633,0.07622,0.0431,0.0984,0.04491,0.05294,0.04117
1,-1.96303,-2.49959,0.0123,0.01829,0.01633,0.0036,-0.00401,-0.02121,0.01336,0.00368,0.0235,0.00577,0.02417,0.00228,0.02288,0.00908,-0.00691,-0.03088,-0.0029,-0.03097,-0.01075,-0.03086,0.03537,0.02263,0.04354,0.02715,0.02701,0.0182
1,-2.05447,-1.85003,-0.0186,0.02633,-0.00041,0.00308,0.00083,0.00243,0.00355,0.00269,0.01206,-0.01279,0.00136,-0.01322,0.02239,-0.0124,0.06933,0.05509,0.06239,0.05107,0.07602,0.059,0.12263,0.09974,0.11873,0.10266,0.12705,0.09684
1,-2.08899,-1.8551,-0.01373,-0.00914,0.01657,-0.00905,0.00579,-0.01198,0.02187,-0.00367,0.03607,0.04122,0.02859,0.03998,0.0433,0.04251,0.0225,0.02649,0.03599,0.034,0.00971,0.01939,-0.01353,-0.01113,0.00332,-0.01171,-0.03151,-0.01096
1,3.03349,-1.81142,0.01136,0.01052,0.02585,0.02813,0.02756,0.03017,0.02038,0.02589,0.08083,0.07885,0.08174,0.08228,0.08008,0.07571,0.06582,0.0513,0.06579,0.05688,0.06599,0.04609,0.08755,0.06293,0.09625,0.08551,0.0785,0.03912
1,0.10033,-2.61034,-0.03905,-0.04967,-0.00101,-0.01945,0.02414,-0.00476,0.00096,-0.01712,0.034,-0.01304,0.0486,-0.01367,0.02006,-0.01239,-0.00717,-0.02004,0.00677,-0.02914,-0.0204,-0.01143,-0.0113,-0.02202,0.0075,-0.0356,-0.03103,-0.00765
1,-3.03117,-3.20311,0.00562,-0.0165,0.00842,0.00103,-0.00634,-0.02113,0.00785,-0.00097,-0.01848,-0.00825,-0.01736,-0.00638,-0.01955,-0.01002,-0.01413,-0.00747,-0.0041,-0.01797,-0.02363,0.00252,-0.00617,0.01219,0.00745,0.00431,-0.02036,0.02074
1,-3.27189,-1.9223,-0.00111,-0.03554,0.03236,0.03732,0.05631,0.04891,0.02628,0.03372,0.03905,0.04002,0.03553,0.0343,0.04257,0.04563,-0.00939,-0.0094,-0.0055,-0.01573,-0.01315,-0.00347,-0.01207,-0.03182,-0.00215,-0.03543,-0.02261,-0.02828
1,-2.00703,-0.77056,0.05,0.05157,0.02426,0.03515,0.01671,0.02073,0.02103,0.03083,0.01905,0.03548,0.00931,0.02595,0.02852,0.04474,0.02772,0.03843,0.02735,0.03938,0.02811,0.03757,0.07031,0.07082,0.07977,0.07302,0.06076,0.0687
1,2.91101,3.1449,-0.06114,-0.00519,-0.02399,-0.02647,-0.00986,-0.01767,-0.0268,-0.02865,-0.03149,-0.00643,-0.03321,-0.00023,-0.02985,-0.01238,-0.02371,-0.01084,-0.02717,-0.01947,-0.02045,-0.00269,-0.0337,0.01264,-0.04442,-0.009,-0.02251,0.03558
1,-1.92513,-1.30599,0.03176,0.03407,-0.01659,-0.0186,0.00147,-0.00536,-0.01898,-0.01525,-0.0177,-0.02111,-0.01046,-0.02652,-0.02477,-0.01597,0.00489,0.00297,0.00493,0.00491,0.00487,0.00113,0.03097,0.04468,0.03618,0.05795,0.02578,0.03105
1,-1.98661,-0.36939,0.00713,0.00534,0.00083,-0.01192,0.00519,-0.00357,-0.00708,-0.01234,0.02149,0.01657,0.03426,0.02297,0.00918,0.0104,0.05241,0.06127,0.06476,0.06785,0.04078,0.05518,0.05461,0.11827,0.0788,0.13833,0.02913,0.09757
1,14.03435,10.73488,-0.01695,-0.02094,-0.00345,-0.00364,-0.00893,-0.01497,-0.00009,-0.0028,-0.04841,-0.05604,-0.03799,-0.05489,-0.05866,-0.05736,-0.04589,-0.06021,-0.04943,-0.05542,-0.0426,-0.06486,-0.06728,-0.10741,-0.05448,-0.10166,-0.08083,-0.11378
1,-1.96247,-2.30317,0.02151,0.02599,0.01302,0.02117,0.01779,0.02892,0.01771,0.02428,-0.02235,-0.00805,-0.02542,-0.00531,-0.01949,-0.01079,0.01411,0.03657,0.01988,0.04571,0.0086,0.02792,-0.02396,0.02958,-0.02049,0.0442,-0.02803,0.01398
1,-1.09443,-1.61274,0.04632,-0.04337,0.00734,-0.03796,0.01517,-0.02594,0.01821,-0.03478,0.02332,0.01208,0.02288,0.00988,0.02377,0.01423,0.01951,0.02721,-0.00368,0.01759,0.0416,0.03642,0.05898,0.10494,0.03606,0.08891,0.08379,0.12252
1,4.77904,-2.531,0.0422,-0.03267,0.00281,-0.01104,-0.00513,-0.01898,0.00581,-0.00428,0.00056,0.00338,0.00375,0.00801,-0.00251,-0.00108,0.05068,0.04057,0.04526,0.04311,0.05596,0.03824,0.07523,0.04174,0.06085,0.03204,0.09063,0.05197
1,-3.09792,-2.2909,0.03196,0.01976,0.00399,0.01283,0.00085,0.01862,-0.00433,0.00371,-0.01763,-0.01712,-0.02012,-0.01686,-0.01523,-0.01737,-0.00688,0.00632,-0.00582,0.00961,-0.00789,0.00323,0.03003,0.04801,0.03486,0.05594,0.02519,0.03985
1,-1.93468,-2.19186,-0.01288,0.0141,-0.00275,-0.00749,0.00877,-0.00309,-0.00563,-0.01389,-0.00288,-0.00173,-0.00596,0.00182,0.00013,-0.00512,0.00383,-0.00365,0.00799,-0.00966,-0.00009,0.00207,0.04974,0.02909,0.0568,0.0282,0.04252,0.03019
1,-3.14218,-2.40842,0.01917,0.02925,-0.00925,-0.00298,-0.02999,-0.01606,0.00461,0.01711,-0.01573,-0.0118,-0.00701,-0.00458,-0.02418,-0.01879,-0.01038,-0.00688,-0.01145,-0.00906,-0.00938,-0.0048,-0.02634,-0.04017,-0.03131,-0.05438,-0.0213,-0.02531
1,0.09771,-0.37587,0.0219,0.00453,-0.01823,-0.02118,-0.01562,-0.01535,-0.01395,-0.01196,-0.0098,0.00493,-0.00786,0.00793,-0.0117,0.00205,-0.00511,-0.01193,-0.0058,-0.00888,-0.00444,-0.01485,-0.00545,-0.0415,0.00124,-0.03356,-0.01246,-0.05012
1,-0.24006,-2.30274,0.04391,-0.02062,-0.01239,-0.00036,-0.02159,-0.00422,-0.01139,-0.00159,-0.02574,-0.01239,-0.03055,-0.01668,-0.02114,-0.00823,0.0048,0.00929,0.01364,0.018,-0.00351,0.00109,0.02098,0.05753,0.02769,0.07132,0.01413,0.04344
1,-3.27189,-1.9223,-0.04097,-0.06719,0.00289,-0.00843,-0.01161,-0.02822,0.00328,-0.00614,0.0142,0.00994,0.01103,0.0081,0.01727,0.01175,0.0231,0.01018,0.02735,0.01408,0.01911,0.00651,0.03803,0.00835,0.05498,0.0054,0.02011,0.01125
1,-2.10491,-1.66488,0.00246,-0.00457,-0.01394,-0.00531,0.01094,0.02617,-0.01564,-0.00686,-0.00744,-0.01756,-0.01674,-0.01899,0.00152,-0.01625,-0.00113,-0.01147,-0.00461,-0.00795,0.00214,-0.01483,-0.03238,-0.02682,-0.05478,-0.01455,-0.00902,-0.03992
1,-2.06353,-1.15945,-0.00245,-0.00719,0.01145,-0.02055,-0.0001,0.00126,0.01153,-0.02117,0.05862,0.04316,0.05079,0.05466,0.06626,0.0321,0.00393,-0.01807,0.01143,-0.02548,-0.00323,-0.0111,-0.01569,-0.03908,-0.0121,-0.03249,-0.0196,-0.04612
1,-1.92139,-0.14761,-0.05726,-0.04117,0.02138,0.0027,0.04491,0.02519,0.01018,-0.00636,-0.03897,-0.04766,-0.0347,-0.04274,-0.04314,-0.05251,-0.00969,-0.01818,-0.00584,-0.01974,-0.01334,-0.01671,-0.02524,-0.03573,-0.02458,-0.03444,-0.02592,-0.03712
1,-3.27189,-1.9223,-0.01436,0.01262,0.04131,0.03627,0.06732,0.05227,0.03669,0.03777,0.0185,0.02151,0.01299,0.01409,0.02383,0.0287,-0.00367,-0.00609,0.00003,-0.02345,-0.00721,0.01036,-0.00497,-0.00156,0.00059,-0.03045,-0.01078,0.02912
1,4.9047,-2.52537,-0.06804,-0.03033,-0.01254,0.00628,0.00419,0.02313,-0.01083,0.00655,-0.01867,-0.004,-0.01658,-0.01176,-0.02076,0.00349,-0.03375,-0.01412,-0.02745,-0.01858,-0.03977,-0.00992,-0.08558,-0.07924,-0.0757,-0.07895,-0.09632,-0.07977
1,-1.96621,-0.46155,-0.02988,-0.00849,-0.04195,-0.07015,-0.05729,-0.0869,-0.03863,-0.06268,-0.06814,-0.08873,-0.07022,-0.08347,-0.06632,-0.09401,-0.06345,-0.08411,-0.08022,-0.09072,-0.0476,-0.07795,-0.08301,-0.10058,-0.09899,-0.10349,-0.06618,-0.09758
1,-1.96621,-2.46155,-0.00683,-0.02711,-0.01944,-0.06009,-0.02577,-0.07822,-0.02011,-0.06056,-0.01182,-0.04095,-0.0228,-0.03753,-0.00125,-0.04433,-0.01646,-0.0452,-0.02022,-0.04551,-0.01289,-0.04501,-0.00617,-0.05959,-0.01439,-0.06026,0.00258,-0.05916
1,21.76724,-2.21256,-0.03681,0.01622,-0.05501,0.04887,-0.06277,0.04721,-0.05284,0.05141,-0.08868,-0.01884,-0.0882,-0.02009,-0.08939,-0.01767,-0.07265,0.01292,-0.07802,0.01072,-0.06765,0.01504,-0.06858,0.00991,-0.08524,-0.0078,-0.05095,0.02836
1,-3.27189,-1.9223,-0.03719,0.00563,0.03142,0.03176,0.07798,0.0478,0.02673,0.02434,-0.02784,-0.03024,-0.02994,-0.03861,-0.0259,-0.02225,0.00753,-0.01119,0.02007,-0.01074,-0.0044,-0.01164,0.02598,0.02771,0.04738,0.02661,0.00367,0.02929
1,2.76041,-2.21961,-0.01542,0.02125,-0.00866,-0.00223,0.01363,0.04406,-0.00762,-0.00596,0.02596,0.02877,0.0367,0.03311,0.01562,0.02458,-0.03,-0.04284,-0.03616,-0.0389,-0.02423,-0.0467,-0.02075,-0.0525,-0.04122,-0.04166,0.00084,-0.06407
1,-3.03482,-3.2482,-0.06087,-0.04068,-0.00415,-0.00552,-0.01595,-0.0205,-0.01346,-0.01071,0.07512,0.06495,0.07111,0.06795,0.07916,0.06221,0.02412,0.01893,0.02278,0.03021,0.02543,0.00824,-0.0157,-0.01233,-0.01792,0.00481,-0.01371,-0.03073
1,-3.15173,-2.29429,-0.04092,-0.05928,0.01504,0.00859,-0.01612,-0.00979,0.03012,0.02229,0.00029,-0.01764,0.00246,-0.01183,-0.00184,-0.02327,-0.01837,-0.01993,-0.01057,-0.02158,-0.02581,-0.01842,-0.02931,-0.04661,-0.01441,-0.03747,-0.04472,-0.0562
1,-1.92467,-2.22285,-0.02121,-0.02223,0.00949,-0.00109,0.01401,0.01265,0.01087,0.00423,-0.02312,-0.01768,-0.02242,-0.02084,-0.02387,-0.0147,-0.01592,-0.00397,-0.0213,-0.00489,-0.01084,-0.00309,-0.04845,-0.03137,-0.05622,-0.02716,-0.0406,-0.03607
1,-3.13581,-2.48451,-0.01483,0.00606,0.03249,0.04149,0.00308,0.0389,0.03977,0.05734,0.00643,0.00296,0.00669,0.00763,0.00616,-0.00155,0.01927,0.04958,0.0157,0.03678,0.02264,0.06183,-0.02643,0.03998,-0.04588,0.0279,-0.00592,0.05306
1,-0.10809,3.37317,-0.05153,-0.01251,-0.00851,-0.00055,-0.0208,-0.01307,-0.01303,-0.01075,0.04747,0.02367,0.05434,0.02014,0.04103,0.02718,-0.00887,-0.01194,-0.01055,-0.0191,-0.00732,-0.00517,-0.01585,-0.00391,-0.01801,-0.00452,-0.01384,-0.00344
1,-1.9315,-2.2299,0.01033,-0.0098,-0.02452,-0.05501,-0.02284,-0.04118,-0.02186,-0.05266,-0.01727,-0.0441,-0.01529,-0.04713,-0.01918,-0.04124,-0.02753,-0.06087,-0.03789,-0.06019,-0.01773,-0.06161,-0.02781,-0.07556,-0.03576,-0.07414,-0.01948,-0.07717
1,-3.27189,4.0777,-0.04165,0.0047,0.00392,0.01337,-0.01656,0.00282,0.00818,0.01935,-0.017,-0.01335,-0.01636,-0.01222,-0.01762,-0.01447,-0.02134,-0.01344,-0.02204,-0.00933,-0.02066,-0.01735,-0.03649,-0.02015,-0.0443,-0.01841,-0.02803,-0.0218
1,-2.01395,-1.89089,-0.00636,-0.01975,-0.04342,-0.02754,-0.05662,-0.04617,-0.03121,-0.01654,-0.01708,-0.0101,-0.01707,-0.00786,-0.01719,-0.01232,0.01034,0.0144,0.01173,0.00757,0.00901,0.0209,0.01923,0.00775,0.03288,0.0027,0.00493,0.01301
1,-0.04063,3.02431,-0.0212,-0.0054,-0.00154,0.00398,0.04362,0.05372,-0.00563,-0.00325,0.02721,0.03918,0.03513,0.03777,0.0196,0.04056,0.03918,0.04409,0.02432,0.04736,0.05336,0.04104,0.00269,0.01803,-0.00676,0.01708,0.01233,0.01859
1,-3.13263,-2.52255,0.02737,-0.02908,0.02549,0.03227,0.04494,0.0462,0.03809,0.04,-0.03484,-0.0517,-0.03947,-0.05662,-0.03046,-0.04705,0.04409,0.0242,0.04332,0.03622,0.04489,0.01285,0.01988,-0.00106,0.01674,0.00982,0.02297,-0.01269
1,-3.06291,-2.70938,0.02366,0.00645,0.02985,0.02269,0.02097,0.00298,0.02148,0.02243,-0.02063,0.00639,-0.02687,0.01371,-0.01466,-0.00069,-0.02633,-0.0344,-0.02893,-0.03753,-0.02391,-0.03149,-0.0202,-0.02912,-0.02249,-0.03371,-0.01767,-0.02414
1,-1.93751,-1.41134,-0.04907,-0.02011,0.00616,0.00019,-0.00001,-0.00616,0.00039,0.00026,0.00314,-0.00446,0.00534,0.00655,0.00104,-0.01511,-0.06564,-0.06265,-0.06778,-0.06533,-0.0637,-0.06019,-0.0838,-0.08989,-0.08246,-0.0833,-0.0853,-0.09703
1,-0.14855,0.66767,-0.0318,-0.02187,0.01901,0.01504,0.01399,0.01567,0.01144,0.01575,-0.00971,0.00812,-0.01152,0.01285,-0.00795,0.0036,-0.01954,-0.00857,-0.01571,-0.00699,-0.02325,-0.01012,-0.02231,-0.03685,-0.02085,-0.02885,-0.02399,-0.04558
1,-1.90557,-2.45112,0.02598,0.02736,0.03901,0.04253,0.02703,0.06441,0.03583,0.04138,-0.00826,-0.00509,-0.00597,-0.00457,-0.01047,-0.00558,0.01384,0.01071,0.02321,0.02597,0.00496,-0.00381,0.01958,0.00055,0.01795,0.00921,0.02118,-0.00859
